Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
16wide-16simd-none-sah-0epoRat-direct-1,,,,,,,,,,,,,16,16,none,direct,sah,1,0,,,,,,,,
16wide-16simd-none-sah-0epoRat-direct-2,,,,,,,,,,,,,16,16,none,direct,sah,2,0,,,,,,,,
16wide-16simd-none-sah-0epoRat-direct-3,,,,,,,,,,,,,16,16,none,direct,sah,3,0,,,,,,,,
16wide-16simd-none-sah-0epoRat-frombvh-1,,,,,,,,,,,,,16,16,none,frombvh,sah,1,0,,,,,,,,
16wide-16simd-none-sah-0epoRat-frombvh-2,,,,,,,,,,,,,16,16,none,frombvh,sah,2,0,,,,,,,,
2wide-2simd-none-epo-0.1epoRat-direct-0,,,,,,,,,,,,,2,2,none,direct,epo,0,0.1,,,,,,,,
2wide-2simd-none-epo-0.2epoRat-direct-0,,,,,,,,,,,,,2,2,none,direct,epo,0,0.2,,,,,,,,
2wide-2simd-none-epo-0.3epoRat-direct-0,,,,,,,,,,,,,2,2,none,direct,epo,0,0.3,,,,,,,,
2wide-2simd-none-epo-0.4epoRat-direct-0,,,,,,,,,,,,,2,2,none,direct,epo,0,0.4,,,,,,,,
2wide-2simd-none-epo-0.5epoRat-direct-0,,,,,,,,,,,,,2,2,none,direct,epo,0,0.5,,,,,,,,
2wide-2simd-none-epo-0.6epoRat-direct-0,,,,,,,,,,,,,2,2,none,direct,epo,0,0.6,,,,,,,,
2wide-2simd-none-epo-0.7epoRat-direct-0,,,,,,,,,,,,,2,2,none,direct,epo,0,0.7,,,,,,,,
2wide-2simd-none-epo-0.8epoRat-direct-0,,,,,,,,,,,,,2,2,none,direct,epo,0,0.8,,,,,,,,
2wide-2simd-none-epo-0.9epoRat-direct-0,,,,,,,,,,,,,2,2,none,direct,epo,0,0.9,,,,,,,,
2wide-2simd-none-sah-0epoRat-direct-0,,,,,,,,,,,,,2,2,none,direct,sah,0,0,,,,,,,,
4wide-4simd-none-epo-0.1epoRat-direct-1,,,,,,,,,,,,,4,4,none,direct,epo,1,0.1,,,,,,,,
4wide-4simd-none-epo-0.1epoRat-direct-2,,,,,,,,,,,,,4,4,none,direct,epo,2,0.1,,,,,,,,
4wide-4simd-none-epo-0.1epoRat-direct-3,,,,,,,,,,,,,4,4,none,direct,epo,3,0.1,,,,,,,,
4wide-4simd-none-epo-0.1epoRat-frombvh-1,,,,,,,,,,,,,4,4,none,frombvh,epo,1,0.1,,,,,,,,
4wide-4simd-none-epo-0.1epoRat-frombvh-2,,,,,,,,,,,,,4,4,none,frombvh,epo,2,0.1,,,,,,,,
4wide-4simd-none-epo-0.2epoRat-direct-1,,,,,,,,,,,,,4,4,none,direct,epo,1,0.2,,,,,,,,
4wide-4simd-none-epo-0.2epoRat-direct-2,,,,,,,,,,,,,4,4,none,direct,epo,2,0.2,,,,,,,,
4wide-4simd-none-epo-0.2epoRat-direct-3,,,,,,,,,,,,,4,4,none,direct,epo,3,0.2,,,,,,,,
4wide-4simd-none-epo-0.2epoRat-frombvh-1,,,,,,,,,,,,,4,4,none,frombvh,epo,1,0.2,,,,,,,,
4wide-4simd-none-epo-0.2epoRat-frombvh-2,,,,,,,,,,,,,4,4,none,frombvh,epo,2,0.2,,,,,,,,
4wide-4simd-none-epo-0.3epoRat-direct-1,,,,,,,,,,,,,4,4,none,direct,epo,1,0.3,,,,,,,,
4wide-4simd-none-epo-0.3epoRat-direct-2,,,,,,,,,,,,,4,4,none,direct,epo,2,0.3,,,,,,,,
4wide-4simd-none-epo-0.3epoRat-direct-3,,,,,,,,,,,,,4,4,none,direct,epo,3,0.3,,,,,,,,
4wide-4simd-none-epo-0.3epoRat-frombvh-1,,,,,,,,,,,,,4,4,none,frombvh,epo,1,0.3,,,,,,,,
4wide-4simd-none-epo-0.3epoRat-frombvh-2,,,,,,,,,,,,,4,4,none,frombvh,epo,2,0.3,,,,,,,,
4wide-4simd-none-epo-0.4epoRat-direct-1,,,,,,,,,,,,,4,4,none,direct,epo,1,0.4,,,,,,,,
4wide-4simd-none-epo-0.4epoRat-direct-2,,,,,,,,,,,,,4,4,none,direct,epo,2,0.4,,,,,,,,
4wide-4simd-none-epo-0.4epoRat-direct-3,,,,,,,,,,,,,4,4,none,direct,epo,3,0.4,,,,,,,,
4wide-4simd-none-epo-0.4epoRat-frombvh-1,,,,,,,,,,,,,4,4,none,frombvh,epo,1,0.4,,,,,,,,
4wide-4simd-none-epo-0.4epoRat-frombvh-2,,,,,,,,,,,,,4,4,none,frombvh,epo,2,0.4,,,,,,,,
4wide-4simd-none-epo-0.5epoRat-direct-1,,,,,,,,,,,,,4,4,none,direct,epo,1,0.5,,,,,,,,
4wide-4simd-none-epo-0.5epoRat-direct-2,,,,,,,,,,,,,4,4,none,direct,epo,2,0.5,,,,,,,,
4wide-4simd-none-epo-0.5epoRat-direct-3,,,,,,,,,,,,,4,4,none,direct,epo,3,0.5,,,,,,,,
4wide-4simd-none-epo-0.5epoRat-frombvh-1,,,,,,,,,,,,,4,4,none,frombvh,epo,1,0.5,,,,,,,,
4wide-4simd-none-epo-0.5epoRat-frombvh-2,,,,,,,,,,,,,4,4,none,frombvh,epo,2,0.5,,,,,,,,
4wide-4simd-none-epo-0.6epoRat-direct-1,,,,,,,,,,,,,4,4,none,direct,epo,1,0.6,,,,,,,,
4wide-4simd-none-epo-0.6epoRat-direct-2,,,,,,,,,,,,,4,4,none,direct,epo,2,0.6,,,,,,,,
4wide-4simd-none-epo-0.6epoRat-direct-3,,,,,,,,,,,,,4,4,none,direct,epo,3,0.6,,,,,,,,
4wide-4simd-none-epo-0.6epoRat-frombvh-1,,,,,,,,,,,,,4,4,none,frombvh,epo,1,0.6,,,,,,,,
4wide-4simd-none-epo-0.6epoRat-frombvh-2,,,,,,,,,,,,,4,4,none,frombvh,epo,2,0.6,,,,,,,,
4wide-4simd-none-epo-0.7epoRat-direct-1,,,,,,,,,,,,,4,4,none,direct,epo,1,0.7,,,,,,,,
4wide-4simd-none-epo-0.7epoRat-direct-2,,,,,,,,,,,,,4,4,none,direct,epo,2,0.7,,,,,,,,
4wide-4simd-none-epo-0.7epoRat-direct-3,,,,,,,,,,,,,4,4,none,direct,epo,3,0.7,,,,,,,,
4wide-4simd-none-epo-0.7epoRat-frombvh-1,,,,,,,,,,,,,4,4,none,frombvh,epo,1,0.7,,,,,,,,
4wide-4simd-none-epo-0.7epoRat-frombvh-2,,,,,,,,,,,,,4,4,none,frombvh,epo,2,0.7,,,,,,,,
4wide-4simd-none-epo-0.8epoRat-direct-1,,,,,,,,,,,,,4,4,none,direct,epo,1,0.8,,,,,,,,
4wide-4simd-none-epo-0.8epoRat-direct-2,,,,,,,,,,,,,4,4,none,direct,epo,2,0.8,,,,,,,,
4wide-4simd-none-epo-0.8epoRat-direct-3,,,,,,,,,,,,,4,4,none,direct,epo,3,0.8,,,,,,,,
4wide-4simd-none-epo-0.8epoRat-frombvh-1,,,,,,,,,,,,,4,4,none,frombvh,epo,1,0.8,,,,,,,,
4wide-4simd-none-epo-0.8epoRat-frombvh-2,,,,,,,,,,,,,4,4,none,frombvh,epo,2,0.8,,,,,,,,
4wide-4simd-none-epo-0.9epoRat-direct-1,,,,,,,,,,,,,4,4,none,direct,epo,1,0.9,,,,,,,,
4wide-4simd-none-epo-0.9epoRat-direct-2,,,,,,,,,,,,,4,4,none,direct,epo,2,0.9,,,,,,,,
4wide-4simd-none-epo-0.9epoRat-direct-3,,,,,,,,,,,,,4,4,none,direct,epo,3,0.9,,,,,,,,
4wide-4simd-none-epo-0.9epoRat-frombvh-1,,,,,,,,,,,,,4,4,none,frombvh,epo,1,0.9,,,,,,,,
4wide-4simd-none-epo-0.9epoRat-frombvh-2,,,,,,,,,,,,,4,4,none,frombvh,epo,2,0.9,,,,,,,,
4wide-4simd-none-sah-0epoRat-direct-1,,,,,,,,,,,,,4,4,none,direct,sah,1,0,,,,,,,,
4wide-4simd-none-sah-0epoRat-direct-2,,,,,,,,,,,,,4,4,none,direct,sah,2,0,,,,,,,,
4wide-4simd-none-sah-0epoRat-direct-3,,,,,,,,,,,,,4,4,none,direct,sah,3,0,,,,,,,,
4wide-4simd-none-sah-0epoRat-frombvh-1,,,,,,,,,,,,,4,4,none,frombvh,sah,1,0,,,,,,,,
4wide-4simd-none-sah-0epoRat-frombvh-2,,,,,,,,,,,,,4,4,none,frombvh,sah,2,0,,,,,,,,
8wide-8simd-none-epo-0.1epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.1,,,,,,,,
8wide-8simd-none-epo-0.1epoRat-direct-2,,,,,,,,,,,,,8,8,none,direct,epo,2,0.1,,,,,,,,
8wide-8simd-none-epo-0.1epoRat-direct-3,,,,,,,,,,,,,8,8,none,direct,epo,3,0.1,,,,,,,,
8wide-8simd-none-epo-0.1epoRat-frombvh-1,,,,,,,,,,,,,8,8,none,frombvh,epo,1,0.1,,,,,,,,
8wide-8simd-none-epo-0.1epoRat-frombvh-2,,,,,,,,,,,,,8,8,none,frombvh,epo,2,0.1,,,,,,,,
8wide-8simd-none-epo-0.2epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.2,,,,,,,,
8wide-8simd-none-epo-0.2epoRat-direct-2,,,,,,,,,,,,,8,8,none,direct,epo,2,0.2,,,,,,,,
8wide-8simd-none-epo-0.2epoRat-direct-3,,,,,,,,,,,,,8,8,none,direct,epo,3,0.2,,,,,,,,
8wide-8simd-none-epo-0.2epoRat-frombvh-1,,,,,,,,,,,,,8,8,none,frombvh,epo,1,0.2,,,,,,,,
8wide-8simd-none-epo-0.2epoRat-frombvh-2,,,,,,,,,,,,,8,8,none,frombvh,epo,2,0.2,,,,,,,,
8wide-8simd-none-epo-0.3epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.3,,,,,,,,
8wide-8simd-none-epo-0.3epoRat-direct-2,,,,,,,,,,,,,8,8,none,direct,epo,2,0.3,,,,,,,,
8wide-8simd-none-epo-0.3epoRat-direct-3,,,,,,,,,,,,,8,8,none,direct,epo,3,0.3,,,,,,,,
8wide-8simd-none-epo-0.3epoRat-frombvh-1,,,,,,,,,,,,,8,8,none,frombvh,epo,1,0.3,,,,,,,,
8wide-8simd-none-epo-0.3epoRat-frombvh-2,,,,,,,,,,,,,8,8,none,frombvh,epo,2,0.3,,,,,,,,
8wide-8simd-none-epo-0.4epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.4,,,,,,,,
8wide-8simd-none-epo-0.4epoRat-direct-2,,,,,,,,,,,,,8,8,none,direct,epo,2,0.4,,,,,,,,
8wide-8simd-none-epo-0.4epoRat-direct-3,,,,,,,,,,,,,8,8,none,direct,epo,3,0.4,,,,,,,,
8wide-8simd-none-epo-0.4epoRat-frombvh-1,,,,,,,,,,,,,8,8,none,frombvh,epo,1,0.4,,,,,,,,
8wide-8simd-none-epo-0.4epoRat-frombvh-2,,,,,,,,,,,,,8,8,none,frombvh,epo,2,0.4,,,,,,,,
8wide-8simd-none-epo-0.5epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.5,,,,,,,,
8wide-8simd-none-epo-0.5epoRat-direct-2,,,,,,,,,,,,,8,8,none,direct,epo,2,0.5,,,,,,,,
8wide-8simd-none-epo-0.5epoRat-direct-3,,,,,,,,,,,,,8,8,none,direct,epo,3,0.5,,,,,,,,
8wide-8simd-none-epo-0.5epoRat-frombvh-1,,,,,,,,,,,,,8,8,none,frombvh,epo,1,0.5,,,,,,,,
8wide-8simd-none-epo-0.5epoRat-frombvh-2,,,,,,,,,,,,,8,8,none,frombvh,epo,2,0.5,,,,,,,,
8wide-8simd-none-epo-0.6epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.6,,,,,,,,
8wide-8simd-none-epo-0.6epoRat-direct-2,,,,,,,,,,,,,8,8,none,direct,epo,2,0.6,,,,,,,,
8wide-8simd-none-epo-0.6epoRat-direct-3,,,,,,,,,,,,,8,8,none,direct,epo,3,0.6,,,,,,,,
8wide-8simd-none-epo-0.6epoRat-frombvh-1,,,,,,,,,,,,,8,8,none,frombvh,epo,1,0.6,,,,,,,,
8wide-8simd-none-epo-0.6epoRat-frombvh-2,,,,,,,,,,,,,8,8,none,frombvh,epo,2,0.6,,,,,,,,
8wide-8simd-none-epo-0.7epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.7,,,,,,,,
8wide-8simd-none-epo-0.7epoRat-direct-2,,,,,,,,,,,,,8,8,none,direct,epo,2,0.7,,,,,,,,
8wide-8simd-none-epo-0.7epoRat-direct-3,,,,,,,,,,,,,8,8,none,direct,epo,3,0.7,,,,,,,,
8wide-8simd-none-epo-0.7epoRat-frombvh-1,,,,,,,,,,,,,8,8,none,frombvh,epo,1,0.7,,,,,,,,
8wide-8simd-none-epo-0.7epoRat-frombvh-2,,,,,,,,,,,,,8,8,none,frombvh,epo,2,0.7,,,,,,,,
8wide-8simd-none-epo-0.8epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.8,,,,,,,,
8wide-8simd-none-epo-0.8epoRat-direct-2,,,,,,,,,,,,,8,8,none,direct,epo,2,0.8,,,,,,,,
8wide-8simd-none-epo-0.8epoRat-direct-3,,,,,,,,,,,,,8,8,none,direct,epo,3,0.8,,,,,,,,
8wide-8simd-none-epo-0.8epoRat-frombvh-1,,,,,,,,,,,,,8,8,none,frombvh,epo,1,0.8,,,,,,,,
8wide-8simd-none-epo-0.8epoRat-frombvh-2,,,,,,,,,,,,,8,8,none,frombvh,epo,2,0.8,,,,,,,,
8wide-8simd-none-epo-0.9epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,epo,1,0.9,,,,,,,,
8wide-8simd-none-epo-0.9epoRat-direct-2,,,,,,,,,,,,,8,8,none,direct,epo,2,0.9,,,,,,,,
8wide-8simd-none-epo-0.9epoRat-direct-3,,,,,,,,,,,,,8,8,none,direct,epo,3,0.9,,,,,,,,
8wide-8simd-none-epo-0.9epoRat-frombvh-1,,,,,,,,,,,,,8,8,none,frombvh,epo,1,0.9,,,,,,,,
8wide-8simd-none-epo-0.9epoRat-frombvh-2,,,,,,,,,,,,,8,8,none,frombvh,epo,2,0.9,,,,,,,,
8wide-8simd-none-sah-0epoRat-direct-1,,,,,,,,,,,,,8,8,none,direct,sah,1,0,,,,,,,,
8wide-8simd-none-sah-0epoRat-direct-2,,,,,,,,,,,,,8,8,none,direct,sah,2,0,,,,,,,,
8wide-8simd-none-sah-0epoRat-direct-3,,,,,,,,,,,,,8,8,none,direct,sah,3,0,,,,,,,,
8wide-8simd-none-sah-0epoRat-frombvh-1,,,,,,,,,,,,,8,8,none,frombvh,sah,1,0,,,,,,,,
8wide-8simd-none-sah-0epoRat-frombvh-2,,,,,,,,,,,,,8,8,none,frombvh,sah,2,0,,,,,,,,
